transaction_id,timestamp,transaction_type,merchant_category,amount_inr,transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend,date,month,month_name,quarter,year_month
TXN0000047514,2024-06-09 21:08:41,P2P,Transport,139,SUCCESS,18-25,36-45,West Bengal,PNB,SBI,iOS,5G,0,21,Sunday,1,2024-06-09,6,Jun,Q2,2024-06
TXN0000047515,2024-06-02 19:00:18,P2M,Grocery,201,SUCCESS,26-35,26-35,Andhra Pradesh,HDFC,ICICI,Android,5G,0,19,Sunday,1,2024-06-02,6,Jun,Q2,2024-06
TXN0000047516,2024-06-12 17:29:35,Recharge,Shopping,6470,SUCCESS,18-25,56+,West Bengal,HDFC,SBI,Android,4G,0,17,Wednesday,0,2024-06-12,6,Jun,Q2,2024-06
TXN0000047517,2024-03-13 19:28:40,P2P,Food,1270,SUCCESS,26-35,36-45,Tamil Nadu,SBI,IndusInd,Android,4G,0,19,Wednesday,0,2024-03-13,3,Mar,Q1,2024-03
TXN0000047518,2024-05-22 08:25:06,P2M,Grocery,2384,FAILED,26-35,26-35,Uttar Pradesh,Axis,PNB,Android,4G,0,8,Wednesday,0,2024-05-22,5,May,Q2,2024-05
TXN0000047519,2024-05-29 19:15:13,P2M,Transport,515,SUCCESS,26-35,36-45,Uttar Pradesh,HDFC,Kotak,Android,5G,0,19,Wednesday,0,2024-05-29,5,May,Q2,2024-05
TXN0000047520,2024-08-19 08:21:39,Recharge,Entertainment,575,SUCCESS,26-35,18-25,Karnataka,Axis,Yes Bank,iOS,5G,0,8,Monday,0,2024-08-19,8,Aug,Q3,2024-08
TXN0000047521,2024-04-11 13:45:07,P2M,Fuel,3512,SUCCESS,36-45,18-25,Tamil Nadu,SBI,Yes Bank,Android,5G,0,13,Thursday,0,2024-04-11,4,Apr,Q2,2024-04
TXN0000047522,2024-05-17 19:27:52,P2M,Transport,480,SUCCESS,36-45,46-55,Rajasthan,SBI,PNB,Android,5G,0,19,Friday,0,2024-05-17,5,May,Q2,2024-05
TXN0000047523,2024-11-25 06:17:16,Recharge,Other,466,SUCCESS,26-35,18-25,Tamil Nadu,Kotak,Yes Bank,iOS,4G,0,6,Monday,0,2024-11-25,11,Nov,Q4,2024-11
TXN0000047524,2024-11-08 16:50:27,P2P,Food,65,SUCCESS,26-35,26-35,Maharashtra,ICICI,HDFC,Android,4G,0,16,Friday,0,2024-11-08,11,Nov,Q4,2024-11
TXN0000047525,2024-09-16 20:20:56,P2P,Entertainment,328,SUCCESS,36-45,26-35,West Bengal,SBI,SBI,Android,4G,0,20,Monday,0,2024-09-16,9,Sep,Q3,2024-09
TXN0000047526,2024-12-07 15:38:10,P2P,Other,283,SUCCESS,26-35,18-25,Gujarat,PNB,Axis,Web,5G,0,15,Saturday,1,2024-12-07,12,Dec,Q4,2024-12
TXN0000047527,2024-02-21 23:24:18,P2M,Healthcare,1487,SUCCESS,46-55,18-25,Telangana,SBI,ICICI,Android,4G,0,23,Wednesday,0,2024-02-21,2,Feb,Q1,2024-02
TXN0000047528,2024-02-27 02:20:52,P2M,Other,932,SUCCESS,36-45,36-45,Telangana,HDFC,SBI,Android,4G,0,2,Tuesday,0,2024-02-27,2,Feb,Q1,2024-02
TXN0000047529,2024-08-01 20:24:05,Recharge,Fuel,1229,SUCCESS,46-55,26-35,Tamil Nadu,Kotak,Yes Bank,Android,3G,0,20,Thursday,0,2024-08-01,8,Aug,Q3,2024-08
TXN0000047530,2024-11-18 18:11:08,P2M,Grocery,1052,SUCCESS,18-25,36-45,Uttar Pradesh,PNB,Yes Bank,iOS,4G,0,18,Monday,0,2024-11-18,11,Nov,Q4,2024-11
TXN0000047531,2024-04-27 18:31:14,P2M,Fuel,419,SUCCESS,26-35,18-25,Karnataka,ICICI,ICICI,Android,4G,0,18,Saturday,1,2024-04-27,4,Apr,Q2,2024-04
TXN0000047532,2024-10-22 14:59:20,P2P,Grocery,703,SUCCESS,18-25,36-45,Tamil Nadu,PNB,Kotak,Android,4G,0,14,Tuesday,0,2024-10-22,10,Oct,Q4,2024-10
TXN0000047533,2024-08-31 10:59:34,P2M,Shopping,353,SUCCESS,26-35,26-35,Karnataka,SBI,HDFC,iOS,4G,0,10,Saturday,1,2024-08-31,8,Aug,Q3,2024-08
TXN0000047534,2024-05-26 10:28:11,P2P,Utilities,6444,SUCCESS,36-45,18-25,Gujarat,IndusInd,Yes Bank,iOS,5G,0,10,Sunday,1,2024-05-26,5,May,Q2,2024-05
TXN0000047535,2024-06-01 22:15:00,P2M,Shopping,5645,SUCCESS,36-45,18-25,Maharashtra,SBI,IndusInd,Web,4G,0,22,Saturday,1,2024-06-01,6,Jun,Q2,2024-06
TXN0000047536,2024-05-28 18:19:02,P2P,Food,545,SUCCESS,36-45,18-25,Uttar Pradesh,SBI,SBI,Android,4G,0,18,Tuesday,0,2024-05-28,5,May,Q2,2024-05
TXN0000047537,2024-09-08 08:10:18,P2M,Grocery,1098,SUCCESS,18-25,36-45,Andhra Pradesh,Axis,PNB,iOS,WiFi,0,8,Sunday,1,2024-09-08,9,Sep,Q3,2024-09
TXN0000047538,2024-03-10 19:49:34,Bill Payment,Shopping,303,SUCCESS,46-55,36-45,Telangana,PNB,SBI,Web,4G,0,19,Sunday,1,2024-03-10,3,Mar,Q1,2024-03
TXN0000047539,2024-12-04 15:40:24,Bill Payment,Grocery,320,SUCCESS,26-35,18-25,Tamil Nadu,ICICI,SBI,Android,4G,0,15,Wednesday,0,2024-12-04,12,Dec,Q4,2024-12
TXN0000047540,2024-06-29 18:58:54,P2M,Grocery,654,SUCCESS,36-45,36-45,Andhra Pradesh,IndusInd,Yes Bank,Android,4G,0,18,Saturday,1,2024-06-29,6,Jun,Q2,2024-06
TXN0000047541,2024-02-19 14:41:11,Recharge,Utilities,188,SUCCESS,36-45,18-25,Uttar Pradesh,ICICI,Axis,Android,3G,0,14,Monday,0,2024-02-19,2,Feb,Q1,2024-02
TXN0000047542,2024-02-06 18:50:07,P2M,Other,234,SUCCESS,26-35,18-25,Delhi,PNB,ICICI,Android,3G,0,18,Tuesday,0,2024-02-06,2,Feb,Q1,2024-02
TXN0000047543,2024-03-26 17:54:58,P2M,Fuel,712,SUCCESS,36-45,46-55,Maharashtra,PNB,HDFC,Android,WiFi,0,17,Tuesday,0,2024-03-26,3,Mar,Q1,2024-03
TXN0000047544,2024-11-16 12:13:56,P2P,Utilities,7715,SUCCESS,46-55,36-45,Uttar Pradesh,SBI,PNB,Android,4G,0,12,Saturday,1,2024-11-16,11,Nov,Q4,2024-11
TXN0000047545,2024-08-15 12:44:36,P2P,Food,31,SUCCESS,18-25,18-25,Delhi,PNB,SBI,Android,4G,0,12,Thursday,0,2024-08-15,8,Aug,Q3,2024-08
TXN0000047546,2024-04-29 18:11:23,P2P,Fuel,2358,SUCCESS,46-55,18-25,Rajasthan,Yes Bank,SBI,iOS,5G,0,18,Monday,0,2024-04-29,4,Apr,Q2,2024-04
TXN0000047547,2024-09-08 10:31:50,P2M,Utilities,2218,SUCCESS,36-45,18-25,Rajasthan,PNB,SBI,Android,4G,0,10,Sunday,1,2024-09-08,9,Sep,Q3,2024-09
TXN0000047548,2024-02-29 12:37:34,P2P,Education,4963,SUCCESS,46-55,26-35,Delhi,HDFC,Axis,iOS,5G,0,12,Thursday,0,2024-02-29,2,Feb,Q1,2024-02
TXN0000047549,2024-06-11 10:10:41,P2P,Entertainment,271,SUCCESS,18-25,36-45,Tamil Nadu,HDFC,PNB,iOS,5G,0,10,Tuesday,0,2024-06-11,6,Jun,Q2,2024-06
TXN0000047550,2024-07-20 23:24:28,P2M,Transport,100,SUCCESS,26-35,18-25,Delhi,PNB,SBI,Android,4G,0,23,Saturday,1,2024-07-20,7,Jul,Q3,2024-07
TXN0000047551,2024-07-23 08:13:13,P2M,Fuel,3321,SUCCESS,26-35,36-45,Maharashtra,IndusInd,Yes Bank,Android,5G,0,8,Tuesday,0,2024-07-23,7,Jul,Q3,2024-07
TXN0000047552,2024-01-04 11:48:22,P2P,Food,191,SUCCESS,26-35,18-25,Karnataka,SBI,SBI,Android,4G,0,11,Thursday,0,2024-01-04,1,Jan,Q1,2024-01
TXN0000047553,2024-06-16 10:32:32,P2M,Grocery,1128,SUCCESS,26-35,18-25,West Bengal,Yes Bank,Kotak,iOS,4G,0,10,Sunday,1,2024-06-16,6,Jun,Q2,2024-06
TXN0000047554,2024-07-07 07:42:59,P2M,Grocery,1627,SUCCESS,18-25,36-45,Uttar Pradesh,SBI,Axis,Android,4G,0,7,Sunday,1,2024-07-07,7,Jul,Q3,2024-07
TXN0000047555,2024-08-03 10:17:51,Bill Payment,Grocery,259,SUCCESS,26-35,18-25,Rajasthan,SBI,Yes Bank,Android,5G,0,10,Saturday,1,2024-08-03,8,Aug,Q3,2024-08
TXN0000047556,2024-05-04 12:01:24,P2M,Grocery,308,SUCCESS,56+,26-35,Maharashtra,Yes Bank,HDFC,Android,4G,0,12,Saturday,1,2024-05-04,5,May,Q2,2024-05
TXN0000047557,2024-01-23 16:11:20,Bill Payment,Other,177,SUCCESS,18-25,56+,Gujarat,PNB,Yes Bank,iOS,4G,0,16,Tuesday,0,2024-01-23,1,Jan,Q1,2024-01
TXN0000047558,2024-08-16 06:09:59,Bill Payment,Grocery,1232,SUCCESS,36-45,36-45,Delhi,Kotak,ICICI,iOS,5G,0,6,Friday,0,2024-08-16,8,Aug,Q3,2024-08
TXN0000047559,2024-08-28 11:00:20,P2P,Transport,193,SUCCESS,36-45,26-35,Delhi,ICICI,Axis,iOS,WiFi,0,11,Wednesday,0,2024-08-28,8,Aug,Q3,2024-08
TXN0000047560,2024-07-09 20:37:20,P2M,Grocery,602,SUCCESS,26-35,26-35,Gujarat,IndusInd,SBI,Android,5G,0,20,Tuesday,0,2024-07-09,7,Jul,Q3,2024-07
TXN0000047561,2024-09-25 14:35:32,P2P,Grocery,746,SUCCESS,18-25,36-45,Delhi,SBI,Kotak,iOS,5G,0,14,Wednesday,0,2024-09-25,9,Sep,Q3,2024-09
TXN0000047562,2024-04-08 14:10:54,P2M,Entertainment,450,SUCCESS,46-55,18-25,Telangana,SBI,ICICI,iOS,WiFi,0,14,Monday,0,2024-04-08,4,Apr,Q2,2024-04
TXN0000047563,2024-05-15 20:06:41,P2M,Transport,78,FAILED,36-45,26-35,Andhra Pradesh,IndusInd,PNB,Android,4G,0,20,Wednesday,0,2024-05-15,5,May,Q2,2024-05
TXN0000047564,2024-03-24 09:33:58,Recharge,Other,744,SUCCESS,18-25,36-45,Gujarat,SBI,HDFC,Android,4G,0,9,Sunday,1,2024-03-24,3,Mar,Q1,2024-03
TXN0000047565,2024-03-17 01:21:17,Bill Payment,Education,4271,SUCCESS,26-35,46-55,Gujarat,SBI,Axis,iOS,WiFi,0,1,Sunday,1,2024-03-17,3,Mar,Q1,2024-03
TXN0000047566,2024-01-25 16:36:15,Bill Payment,Shopping,7042,SUCCESS,18-25,26-35,Delhi,SBI,IndusInd,Web,4G,0,16,Thursday,0,2024-01-25,1,Jan,Q1,2024-01
TXN0000047567,2024-04-12 14:26:57,P2M,Utilities,1181,SUCCESS,18-25,46-55,Maharashtra,Kotak,HDFC,iOS,4G,0,14,Friday,0,2024-04-12,4,Apr,Q2,2024-04
TXN0000047568,2024-03-21 11:04:40,P2P,Food,171,SUCCESS,18-25,36-45,Tamil Nadu,HDFC,Kotak,Android,5G,0,11,Thursday,0,2024-03-21,3,Mar,Q1,2024-03
TXN0000047569,2024-01-24 11:29:20,Bill Payment,Food,167,SUCCESS,26-35,26-35,Uttar Pradesh,HDFC,PNB,Android,4G,0,11,Wednesday,0,2024-01-24,1,Jan,Q1,2024-01
TXN0000047570,2024-07-19 04:31:09,Bill Payment,Healthcare,232,SUCCESS,36-45,18-25,Uttar Pradesh,SBI,SBI,Android,4G,0,4,Friday,0,2024-07-19,7,Jul,Q3,2024-07
TXN0000047571,2024-04-29 18:37:35,P2M,Utilities,1728,SUCCESS,18-25,18-25,Karnataka,HDFC,SBI,iOS,5G,0,18,Monday,0,2024-04-29,4,Apr,Q2,2024-04
TXN0000047572,2024-08-19 18:26:26,P2P,Utilities,2959,SUCCESS,26-35,18-25,Karnataka,ICICI,ICICI,iOS,5G,0,18,Monday,0,2024-08-19,8,Aug,Q3,2024-08
TXN0000047573,2024-08-31 19:21:41,P2P,Education,3422,SUCCESS,36-45,26-35,Rajasthan,HDFC,PNB,Android,4G,0,19,Saturday,1,2024-08-31,8,Aug,Q3,2024-08
TXN0000047574,2024-05-10 15:01:19,P2P,Food,547,SUCCESS,18-25,46-55,Andhra Pradesh,ICICI,SBI,Android,4G,0,15,Friday,0,2024-05-10,5,May,Q2,2024-05
TXN0000047575,2024-06-23 11:45:49,P2M,Entertainment,156,SUCCESS,26-35,18-25,Maharashtra,SBI,IndusInd,Android,4G,0,11,Sunday,1,2024-06-23,6,Jun,Q2,2024-06
TXN0000047576,2024-02-09 19:46:00,P2P,Healthcare,165,SUCCESS,18-25,18-25,Gujarat,PNB,PNB,Android,5G,0,19,Friday,0,2024-02-09,2,Feb,Q1,2024-02
TXN0000047577,2024-12-23 21:26:13,Bill Payment,Fuel,422,SUCCESS,26-35,26-35,Karnataka,SBI,IndusInd,Android,4G,0,21,Monday,0,2024-12-23,12,Dec,Q4,2024-12
TXN0000047578,2024-12-19 18:16:28,P2M,Fuel,1149,SUCCESS,26-35,36-45,Tamil Nadu,IndusInd,Axis,Android,5G,0,18,Thursday,0,2024-12-19,12,Dec,Q4,2024-12
TXN0000047579,2024-04-08 17:31:09,Recharge,Utilities,3667,SUCCESS,18-25,18-25,Telangana,Yes Bank,Yes Bank,Web,5G,0,17,Monday,0,2024-04-08,4,Apr,Q2,2024-04
TXN0000047580,2024-12-03 14:40:35,Recharge,Grocery,369,SUCCESS,36-45,26-35,Maharashtra,SBI,Axis,Android,4G,0,14,Tuesday,0,2024-12-03,12,Dec,Q4,2024-12
TXN0000047581,2024-02-18 22:42:37,Recharge,Transport,26,SUCCESS,26-35,26-35,Uttar Pradesh,PNB,IndusInd,iOS,4G,0,22,Sunday,1,2024-02-18,2,Feb,Q1,2024-02
TXN0000047582,2024-03-09 17:13:25,P2M,Entertainment,262,SUCCESS,26-35,56+,Telangana,ICICI,PNB,Android,3G,0,17,Saturday,1,2024-03-09,3,Mar,Q1,2024-03
TXN0000047583,2024-12-27 10:32:03,P2M,Utilities,5845,SUCCESS,36-45,36-45,Rajasthan,ICICI,ICICI,Android,WiFi,0,10,Friday,0,2024-12-27,12,Dec,Q4,2024-12
TXN0000047584,2024-09-18 03:23:42,P2P,Transport,486,SUCCESS,36-45,36-45,West Bengal,IndusInd,IndusInd,Android,4G,0,3,Wednesday,0,2024-09-18,9,Sep,Q3,2024-09
TXN0000047585,2024-05-20 20:46:07,P2M,Food,127,SUCCESS,18-25,18-25,Rajasthan,HDFC,SBI,Android,3G,0,20,Monday,0,2024-05-20,5,May,Q2,2024-05
TXN0000047586,2024-05-05 11:16:07,Bill Payment,Fuel,1213,SUCCESS,26-35,26-35,West Bengal,PNB,Yes Bank,Android,4G,0,11,Sunday,1,2024-05-05,5,May,Q2,2024-05
TXN0000047587,2024-08-07 19:48:07,P2M,Fuel,3642,SUCCESS,18-25,36-45,Gujarat,SBI,ICICI,Android,4G,0,19,Wednesday,0,2024-08-07,8,Aug,Q3,2024-08
TXN0000047588,2024-07-10 14:36:08,Bill Payment,Grocery,653,SUCCESS,26-35,18-25,Delhi,Axis,SBI,Android,3G,0,14,Wednesday,0,2024-07-10,7,Jul,Q3,2024-07
TXN0000047589,2024-07-26 13:58:12,P2M,Utilities,2654,SUCCESS,26-35,36-45,Tamil Nadu,ICICI,Kotak,Android,5G,1,13,Friday,0,2024-07-26,7,Jul,Q3,2024-07
TXN0000047590,2024-12-06 15:13:24,Bill Payment,Food,394,SUCCESS,36-45,46-55,Telangana,Kotak,Yes Bank,iOS,WiFi,0,15,Friday,0,2024-12-06,12,Dec,Q4,2024-12
TXN0000047591,2024-01-23 21:08:35,P2M,Other,676,SUCCESS,18-25,36-45,Tamil Nadu,IndusInd,SBI,Android,4G,0,21,Tuesday,0,2024-01-23,1,Jan,Q1,2024-01
TXN0000047592,2024-01-01 09:56:38,P2M,Fuel,1706,SUCCESS,46-55,18-25,Karnataka,Yes Bank,ICICI,Android,3G,0,9,Monday,0,2024-01-01,1,Jan,Q1,2024-01
TXN0000047593,2024-06-14 14:52:16,P2P,Food,81,SUCCESS,26-35,26-35,Maharashtra,PNB,Yes Bank,Android,4G,0,14,Friday,0,2024-06-14,6,Jun,Q2,2024-06
TXN0000047594,2024-01-05 19:12:39,P2M,Other,528,SUCCESS,36-45,18-25,West Bengal,Yes Bank,ICICI,Android,4G,0,19,Friday,0,2024-01-05,1,Jan,Q1,2024-01
TXN0000047595,2024-06-18 15:26:14,P2P,Utilities,3166,SUCCESS,26-35,36-45,West Bengal,IndusInd,HDFC,Android,4G,0,15,Tuesday,0,2024-06-18,6,Jun,Q2,2024-06
TXN0000047596,2024-12-07 16:15:46,Bill Payment,Fuel,1454,SUCCESS,46-55,26-35,Rajasthan,Yes Bank,SBI,iOS,5G,0,16,Saturday,1,2024-12-07,12,Dec,Q4,2024-12
TXN0000047597,2024-05-29 18:19:53,P2P,Transport,68,SUCCESS,18-25,36-45,Uttar Pradesh,ICICI,PNB,iOS,WiFi,0,18,Wednesday,0,2024-05-29,5,May,Q2,2024-05
TXN0000047598,2024-10-10 21:15:58,P2M,Grocery,534,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,SBI,Android,5G,0,21,Thursday,0,2024-10-10,10,Oct,Q4,2024-10
TXN0000047599,2024-06-28 13:43:28,P2P,Entertainment,237,SUCCESS,26-35,46-55,Tamil Nadu,HDFC,Kotak,iOS,4G,0,13,Friday,0,2024-06-28,6,Jun,Q2,2024-06
TXN0000047600,2024-11-03 19:06:25,Recharge,Healthcare,1766,SUCCESS,26-35,18-25,Rajasthan,Yes Bank,IndusInd,iOS,4G,0,19,Sunday,1,2024-11-03,11,Nov,Q4,2024-11
TXN0000047601,2024-03-18 09:02:33,P2P,Grocery,258,SUCCESS,36-45,26-35,Rajasthan,HDFC,Kotak,Android,4G,0,9,Monday,0,2024-03-18,3,Mar,Q1,2024-03
TXN0000047602,2024-09-28 14:24:11,Bill Payment,Other,199,SUCCESS,46-55,36-45,Delhi,SBI,SBI,Android,WiFi,0,14,Saturday,1,2024-09-28,9,Sep,Q3,2024-09
TXN0000047603,2024-12-20 10:29:54,P2M,Healthcare,408,SUCCESS,36-45,26-35,Tamil Nadu,SBI,Yes Bank,Web,4G,0,10,Friday,0,2024-12-20,12,Dec,Q4,2024-12
TXN0000047604,2024-12-27 18:29:54,P2M,Food,183,SUCCESS,26-35,36-45,Uttar Pradesh,IndusInd,PNB,iOS,4G,0,18,Friday,0,2024-12-27,12,Dec,Q4,2024-12
TXN0000047605,2024-04-02 23:45:29,P2M,Shopping,3253,SUCCESS,56+,36-45,Tamil Nadu,Yes Bank,Axis,Android,5G,0,23,Tuesday,0,2024-04-02,4,Apr,Q2,2024-04
TXN0000047606,2024-05-18 17:02:30,P2P,Entertainment,1278,SUCCESS,36-45,26-35,Telangana,PNB,IndusInd,Android,5G,0,17,Saturday,1,2024-05-18,5,May,Q2,2024-05
TXN0000047607,2024-05-02 09:30:46,Bill Payment,Healthcare,356,SUCCESS,26-35,26-35,Delhi,PNB,IndusInd,Android,4G,0,9,Thursday,0,2024-05-02,5,May,Q2,2024-05
TXN0000047608,2024-11-12 17:03:36,P2P,Entertainment,257,SUCCESS,26-35,36-45,Karnataka,HDFC,Yes Bank,Android,WiFi,0,17,Tuesday,0,2024-11-12,11,Nov,Q4,2024-11
TXN0000047609,2024-09-09 13:27:41,P2P,Grocery,227,SUCCESS,26-35,36-45,Rajasthan,Yes Bank,HDFC,Android,3G,0,13,Monday,0,2024-09-09,9,Sep,Q3,2024-09
TXN0000047610,2024-12-09 19:12:34,P2P,Shopping,1235,SUCCESS,18-25,26-35,West Bengal,SBI,SBI,Android,3G,0,19,Monday,0,2024-12-09,12,Dec,Q4,2024-12
TXN0000047611,2024-04-30 07:01:11,P2P,Grocery,2986,SUCCESS,46-55,18-25,Karnataka,HDFC,PNB,iOS,4G,0,7,Tuesday,0,2024-04-30,4,Apr,Q2,2024-04
TXN0000047612,2024-08-22 11:53:06,Bill Payment,Fuel,514,SUCCESS,26-35,36-45,Gujarat,HDFC,ICICI,Android,4G,0,11,Thursday,0,2024-08-22,8,Aug,Q3,2024-08
TXN0000047613,2024-10-19 14:29:32,P2M,Grocery,3316,SUCCESS,26-35,36-45,Karnataka,ICICI,Axis,Web,WiFi,0,14,Saturday,1,2024-10-19,10,Oct,Q4,2024-10
TXN0000047614,2024-05-24 19:06:56,P2P,Grocery,363,SUCCESS,36-45,36-45,Karnataka,SBI,IndusInd,Android,4G,0,19,Friday,0,2024-05-24,5,May,Q2,2024-05
TXN0000047615,2024-12-20 15:17:51,P2M,Fuel,453,SUCCESS,18-25,26-35,Delhi,IndusInd,SBI,Android,4G,0,15,Friday,0,2024-12-20,12,Dec,Q4,2024-12
TXN0000047616,2024-03-17 13:07:48,P2P,Education,5343,SUCCESS,18-25,26-35,Telangana,SBI,IndusInd,Android,WiFi,0,13,Sunday,1,2024-03-17,3,Mar,Q1,2024-03
TXN0000047617,2024-03-09 06:28:13,P2P,Grocery,965,SUCCESS,18-25,36-45,Maharashtra,SBI,HDFC,Android,4G,0,6,Saturday,1,2024-03-09,3,Mar,Q1,2024-03
TXN0000047618,2024-02-14 20:43:53,P2P,Utilities,10760,SUCCESS,46-55,46-55,Telangana,HDFC,SBI,Android,4G,0,20,Wednesday,0,2024-02-14,2,Feb,Q1,2024-02
TXN0000047619,2024-04-14 20:46:44,P2P,Entertainment,256,FAILED,36-45,56+,Gujarat,ICICI,PNB,Android,5G,0,20,Sunday,1,2024-04-14,4,Apr,Q2,2024-04
TXN0000047620,2024-03-24 19:34:26,P2P,Fuel,1050,SUCCESS,26-35,18-25,Maharashtra,Kotak,Kotak,Android,WiFi,0,19,Sunday,1,2024-03-24,3,Mar,Q1,2024-03
TXN0000047621,2024-05-22 19:49:12,Recharge,Education,2775,FAILED,26-35,26-35,Gujarat,SBI,Yes Bank,Web,4G,0,19,Wednesday,0,2024-05-22,5,May,Q2,2024-05
TXN0000047622,2024-10-22 13:51:34,Bill Payment,Other,304,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,ICICI,iOS,5G,0,13,Tuesday,0,2024-10-22,10,Oct,Q4,2024-10
TXN0000047623,2024-08-15 01:16:18,P2P,Entertainment,130,SUCCESS,26-35,18-25,Andhra Pradesh,ICICI,SBI,Android,5G,0,1,Thursday,0,2024-08-15,8,Aug,Q3,2024-08
TXN0000047624,2024-11-22 17:20:55,P2M,Shopping,655,SUCCESS,36-45,26-35,Uttar Pradesh,HDFC,SBI,iOS,4G,0,17,Friday,0,2024-11-22,11,Nov,Q4,2024-11
TXN0000047625,2024-08-21 16:16:02,P2P,Grocery,132,SUCCESS,56+,36-45,Tamil Nadu,HDFC,HDFC,Android,4G,0,16,Wednesday,0,2024-08-21,8,Aug,Q3,2024-08
TXN0000047626,2024-06-18 22:52:41,P2M,Transport,49,SUCCESS,46-55,26-35,Delhi,SBI,IndusInd,iOS,4G,0,22,Tuesday,0,2024-06-18,6,Jun,Q2,2024-06
TXN0000047627,2024-01-03 11:21:50,Recharge,Utilities,2860,SUCCESS,36-45,18-25,Maharashtra,SBI,ICICI,iOS,3G,0,11,Wednesday,0,2024-01-03,1,Jan,Q1,2024-01
TXN0000047628,2024-09-18 10:25:04,P2P,Fuel,554,SUCCESS,46-55,46-55,Maharashtra,ICICI,SBI,iOS,4G,0,10,Wednesday,0,2024-09-18,9,Sep,Q3,2024-09
TXN0000047629,2024-08-26 11:25:27,Bill Payment,Other,487,SUCCESS,56+,26-35,Gujarat,HDFC,SBI,Android,4G,0,11,Monday,0,2024-08-26,8,Aug,Q3,2024-08
TXN0000047630,2024-06-07 11:27:38,P2M,Entertainment,253,SUCCESS,36-45,26-35,Gujarat,Kotak,SBI,Android,5G,0,11,Friday,0,2024-06-07,6,Jun,Q2,2024-06
TXN0000047631,2024-05-22 14:47:13,Bill Payment,Utilities,3033,SUCCESS,26-35,26-35,Karnataka,SBI,ICICI,Android,WiFi,0,14,Wednesday,0,2024-05-22,5,May,Q2,2024-05
TXN0000047632,2024-09-13 16:55:10,P2P,Shopping,3849,SUCCESS,26-35,26-35,Rajasthan,IndusInd,ICICI,Android,4G,0,16,Friday,0,2024-09-13,9,Sep,Q3,2024-09
TXN0000047633,2024-04-10 19:41:41,Bill Payment,Grocery,684,SUCCESS,18-25,46-55,Maharashtra,HDFC,ICICI,Android,4G,0,19,Wednesday,0,2024-04-10,4,Apr,Q2,2024-04
TXN0000047634,2024-11-03 10:06:35,P2M,Grocery,1256,SUCCESS,26-35,26-35,Andhra Pradesh,SBI,SBI,Android,4G,0,10,Sunday,1,2024-11-03,11,Nov,Q4,2024-11
TXN0000047635,2024-10-18 10:04:48,P2M,Grocery,1432,SUCCESS,36-45,26-35,Maharashtra,SBI,ICICI,iOS,4G,0,10,Friday,0,2024-10-18,10,Oct,Q4,2024-10
TXN0000047636,2024-04-22 15:40:20,Bill Payment,Shopping,3279,SUCCESS,36-45,18-25,Uttar Pradesh,SBI,Yes Bank,iOS,4G,0,15,Monday,0,2024-04-22,4,Apr,Q2,2024-04
TXN0000047637,2024-02-10 10:00:27,P2P,Food,542,FAILED,36-45,26-35,Delhi,ICICI,IndusInd,Android,5G,0,10,Saturday,1,2024-02-10,2,Feb,Q1,2024-02
TXN0000047638,2024-04-21 16:41:55,P2P,Fuel,2422,SUCCESS,26-35,36-45,Delhi,PNB,PNB,Android,4G,0,16,Sunday,1,2024-04-21,4,Apr,Q2,2024-04
TXN0000047639,2024-07-03 19:42:03,P2M,Entertainment,985,SUCCESS,26-35,36-45,Uttar Pradesh,HDFC,Axis,iOS,WiFi,0,19,Wednesday,0,2024-07-03,7,Jul,Q3,2024-07
TXN0000047640,2024-06-02 21:30:14,P2P,Food,742,SUCCESS,26-35,56+,Telangana,Kotak,HDFC,Android,WiFi,0,21,Sunday,1,2024-06-02,6,Jun,Q2,2024-06
TXN0000047641,2024-08-24 21:18:06,Bill Payment,Fuel,1989,SUCCESS,36-45,18-25,West Bengal,SBI,PNB,Android,4G,0,21,Saturday,1,2024-08-24,8,Aug,Q3,2024-08
TXN0000047642,2024-07-20 22:52:40,P2M,Fuel,3085,SUCCESS,26-35,18-25,Telangana,SBI,IndusInd,Android,5G,0,22,Saturday,1,2024-07-20,7,Jul,Q3,2024-07
TXN0000047643,2024-04-17 09:09:25,Bill Payment,Grocery,436,SUCCESS,36-45,36-45,Gujarat,ICICI,SBI,Android,4G,0,9,Wednesday,0,2024-04-17,4,Apr,Q2,2024-04
TXN0000047644,2024-10-14 13:23:34,P2P,Shopping,7499,SUCCESS,26-35,18-25,Gujarat,SBI,Yes Bank,iOS,4G,0,13,Monday,0,2024-10-14,10,Oct,Q4,2024-10
TXN0000047645,2024-09-17 11:47:41,P2M,Healthcare,514,SUCCESS,36-45,26-35,Tamil Nadu,Yes Bank,SBI,iOS,4G,0,11,Tuesday,0,2024-09-17,9,Sep,Q3,2024-09
TXN0000047646,2024-05-04 17:59:02,Bill Payment,Other,1502,SUCCESS,18-25,46-55,Uttar Pradesh,ICICI,IndusInd,Android,4G,0,17,Saturday,1,2024-05-04,5,May,Q2,2024-05
